urea_concentration (mM),190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500
15,1.862,1.944,2.051,2.111,2.11,2.114,2.107,1.971,1.67,1.275,0.933,0.683,0.499,0.367,0.267,0.193,0.147,0.114,0.082,0.061,0.047,0.035,0.027,0.022,0.017,0.015,0.012,0.011,0.01,0.009,0.009,0.008,0.008,0.007,0.007,0.007,0.007,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,0,-0.001,-0.001,0,-0.001,0,0,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.002,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,0,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.002,-0.001,-0.002,-0.001,-0.001,-0.002,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,0,-0.002,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.002,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0
15,1.841,1.931,2.037,2.095,2.097,2.098,2.095,1.958,1.657,1.265,0.925,0.679,0.494,0.36,0.263,0.191,0.144,0.11,0.079,0.058,0.044,0.032,0.025,0.019,0.015,0.012,0.01,0.008,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.004,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,0,-0.001,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,0,-0.001,0,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.002,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.002,-0.001,-0.001,-0.001,-0.001,-0.001,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.002,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,0,-0.001,-0.001,0,-0.001,0,0,0,0,0,-0.001,0,0,0,0,-0.001,0,0,-0.001,-0.001,0,0,0,0,-0.001,-0.001,0,-0.001,-0.001,0,0,0,0,0,0,0,-0.001,0,-0.001,-0.001,-0.001,0,-0.001,0,-0.001,0,0,0,0
15,1.843,1.929,2.035,2.098,2.094,2.101,2.092,1.956,1.655,1.264,0.932,0.678,0.495,0.362,0.265,0.192,0.145,0.111,0.079,0.059,0.045,0.033,0.026,0.02,0.016,0.013,0.011,0.01,0.009,0.008,0.007,0.007,0.007,0.006,0.006,0.004,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.004,0.005,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,-0.001,0,0,-0.001,0,0,0,0,0,-0.001,0,0,-0.001,0,-0.001,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,0,0,0,0.001,0,0,-0.001,0,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,0,-0.001,0,-0.001,0,0,-0.001,0,-0.001,0,0,0,-0.001,-0.001,-0.001,0,0,0,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,0,-0.001,-0.001,0,-0.001,-0.001,0,-0.001,-0.001,0,0,0,0,-0.001,0,-0.001,0,0,0,0,-0.001,0,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,0,0,0,0,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,0,0,-0.001,-0.001,-0.001,0,0,0,-0.001,-0.001,0,0,0,0,0,0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,0,0,0,0
20,1.844,1.956,2.048,2.114,2.113,2.124,2.152,2.132,1.94,1.563,1.177,0.87,0.641,0.469,0.345,0.251,0.189,0.144,0.103,0.077,0.059,0.043,0.033,0.026,0.021,0.017,0.014,0.012,0.011,0.011,0.01,0.009,0.009,0.008,0.008,0.006,0.008,0.008,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.006,0.007,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,-0.001,-0.001,0,0,0,0,0,0,0.001,0,0.001,0,0,-0.001,0,0,0,-0.001,-0.001,0,0,-0.001,0,0,0,0,0,0,0,0,0,0.001,-0.001,0,0,0,0,0,0.001,0,-0.001,0,-0.001,0,-0.001,0,0,-0.001,0,-0.001,-0.001,0,-0.001,0,0,-0.001,0,0,0,0,0,-0.001,0,0,0,0,0,0,0,0,0,-0.001,0,-0.001,0,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001
20,1.856,1.953,2.051,2.122,2.114,2.128,2.165,2.137,1.96,1.595,1.214,0.891,0.654,0.481,0.351,0.258,0.194,0.151,0.11,0.082,0.064,0.047,0.038,0.031,0.025,0.021,0.018,0.016,0.015,0.014,0.013,0.012,0.012,0.011,0.011,0.01,0.01,0.01,0.01,0.01,0.01,0.009,0.009,0.009,0.008,0.008,0.008,0.008,0.008,0.007,0.007,0.007,0.007,0.007,0.007,0.006,0.006,0.006,0.006,0.006,0.005,0.005,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0.001,0,0,0,0,0,-0.001,0,0,-0.001,0,0,-0.001,0,0,-0.001,0,0,0,0,0.001,0,0.001,0,0,-0.001,0,0,-0.001,-0.001,-0.001,0,0,-0.001,0,-0.001,0,0,0,0,0,0,0,0,-0.001,0,-0.001,0,0,0,0,0,0,-0.001,-0.001,0,-0.001,0,0,-0.001,0,-0.001,-0.001,0,-0.001,-0.001,0,-0.001,-0.001,-0.001,0,0,0,-0.001,-0.001,-0.001,0,0,0,0,0,0,-0.001,0,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,-0.001,0,-0.001,-0.001,0,0,-0.001,0,0,0,0,-0.001,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,-0.001,0,0,0,0
20,1.847,1.947,2.048,2.112,2.115,2.122,2.158,2.129,1.945,1.581,1.182,0.874,0.64,0.469,0.341,0.249,0.187,0.144,0.102,0.075,0.058,0.041,0.032,0.025,0.02,0.016,0.013,0.011,0.01,0.01,0.009,0.008,0.008,0.008,0.007,0.003,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.006,0.007,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0.001,0.001,0,0.001,0.001,0.001,0,0.001,0.001,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.001,0.002,0.001,0.001,0.001,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0,0,0.001,0,0.001,0.001,0.001,0,0,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0.001,0.001,0,0,0.001,0,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
30,1.874,1.972,2.078,2.142,2.144,2.165,2.204,2.214,2.172,1.96,1.625,1.242,0.929,0.683,0.504,0.368,0.276,0.212,0.151,0.112,0.085,0.062,0.048,0.038,0.03,0.025,0.021,0.018,0.016,0.015,0.014,0.013,0.012,0.012,0.011,0.009,0.011,0.011,0.01,0.01,0.01,0.01,0.009,0.009,0.008,0.008,0.008,0.008,0.008,0.008,0.007,0.008,0.007,0.007,0.007,0.008,0.007,0.007,0.007,0.007,0.007,0.007,0.006,0.006,0.006,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,-0.001,0,0,-0.001,-0.001,0,-0.001,0,0,-0.001,0,0,0,0,0.001,0,0.001,0,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,0,-0.001,0,-0.001,0,-0.001,0,0,0,0,0,0,-0.001,-0.001,-0.001,-0.001,0,0,0.001,0,0,-0.001,-0.001,0,-0.001,0,-0.001,-0.001,0,-0.001,-0.001,0,-0.001,-0.001,0,-0.001,0,0,0,0,0,-0.001,0,-0.001,0,0,-0.001,0,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,-0.001,0,0,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0
30,1.863,1.967,2.072,2.141,2.15,2.157,2.196,2.221,2.173,1.954,1.591,1.234,0.923,0.68,0.5,0.361,0.269,0.206,0.146,0.107,0.08,0.057,0.044,0.034,0.026,0.021,0.017,0.014,0.013,0.012,0.011,0.01,0.009,0.009,0.008,0.007,0.009,0.008,0.008,0.008,0.008,0.008,0.007,0.007,0.007,0.007,0.007,0.007,0.006,0.006,0.007,0.007,0.006,0.006,0.007,0.007,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.005,0.006,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,-0.001,0,0,0,-0.001,0,0,-0.001,-0.001,0,-0.001,-0.001,0,0,0,0,0,0,0.001,0,0.001,0,0,0,0,0,-0.001,0,-0.001,0,0,-0.001,0,0,0,0,0,0,0,-0.001,0,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,0,-0.001,-0.001,0,-0.001,-0.001,0,-0.001,-0.001,0,0,0,0,-0.001,0,-0.001,0,0,0,0,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,-0.001,-0.001,-0.001,0,-0.001,-0.001,0,0,0,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1.862,1.964,2.057,2.128,2.13,2.147,2.189,2.212,2.162,1.942,1.583,1.214,0.905,0.668,0.488,0.352,0.262,0.199,0.142,0.103,0.077,0.054,0.04,0.031,0.024,0.019,0.015,0.012,0.01,0.009,0.008,0.008,0.007,0.007,0.007,0.002,0.007,0.007,0.006,0.006,0.006,0.006,0.006,0.006,0.005,0.006,0.005,0.005,0.005,0.005,0.006,0.006,0.005,0.005,0.005,0.006,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.004,0.005,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,-0.001,0,-0.001,0,0,0,0.001,0.001,0,0,0.001,0,0.001,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,-0.001,0,0,0,0.001,0.001,0,0,-0.001,0,-0.001,0,0,-0.001,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,-0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,-0.001,0,0,0,0
40,1.882,1.975,2.077,2.146,2.143,2.164,2.203,2.234,2.215,2.105,1.876,1.539,1.173,0.871,0.643,0.465,0.344,0.263,0.184,0.133,0.098,0.067,0.05,0.037,0.027,0.02,0.015,0.012,0.009,0.008,0.007,0.006,0.005,0.005,0.005,-0.001,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,-0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,0,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,0,0,-0.001,0,-0.001,-0.001,-0.001,0,-0.002,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,0,0,0,0,-0.001,-0.001,-0.001,0,0,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,-0.001,0,0,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,0,0,-0.001,-0.001,0,0,0,0,-0.001,0,-0.001,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,-0.001,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,-0.001,0,0,0
40,1.863,1.972,2.071,2.15,2.149,2.157,2.202,2.228,2.213,2.105,1.888,1.541,1.179,0.879,0.652,0.468,0.349,0.265,0.187,0.136,0.1,0.07,0.052,0.039,0.029,0.022,0.017,0.014,0.011,0.01,0.009,0.008,0.007,0.007,0.006,0.005,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.003,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.001,0.002,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,-0.001,-0.001,0,-0.001,-0.001,0,-0.001,0,0,-0.001,0,0,-0.001,-0.001,0,-0.001,0,-0.001,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.001,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,0,0,-0.001,0,-0.001,-0.001,0,0,-0.001,-0.001,-0.001,-0.001,0,-0.001,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,-0.001,-0.001,0,0,-0.001,0,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,0,-0.001,0,0,-0.001,-0.001,0,-0.001,0,-0.001,-0.001,0,-0.001,-0.001,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,-0.001,-0.001,-0.001,0,0,0,-0.001,0,0,0,0
40,1.878,1.986,2.087,2.16,2.158,2.18,2.225,2.252,2.231,2.111,1.889,1.549,1.186,0.883,0.648,0.472,0.352,0.271,0.192,0.14,0.105,0.075,0.056,0.044,0.034,0.027,0.022,0.018,0.016,0.014,0.013,0.012,0.011,0.011,0.01,0.008,0.009,0.009,0.009,0.009,0.008,0.008,0.008,0.007,0.007,0.007,0.007,0.007,0.006,0.006,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,-0.001,0,-0.001,0,0,-0.001,0,0,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,0,0,-0.001,0,-0.001,-0.001,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,0,0,-0.001,-0.001,0,-0.001,-0.001,0,0,0,-0.001,-0.001,0,-0.001,-0.001,-0.001,0,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,0
